xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
2.5	2.7	2.6 2.8	mid.thresh	2.6	mid.thresh	2.8	1	4790
2.7	2.9	1	mid.thresh	2.8	mid.thresh	2.8	1	4126
2.9	3.1	3 2.8	mid.thresh	3	mid.thresh	2.8	1	4941
3.1	3.3	3.2 2.8	mid.thresh	3.2	mid.thresh	2.8	1	5016
3.3	3.5	3.4 2.8	mid.thresh	3.4	mid.thresh	2.8	1	5091
3.5	3.7	3.6 2.8	mid.thresh	3.6	mid.thresh	2.8	1	5166
3.7	3.9	3.8 2.8	mid.thresh	3.8	mid.thresh	2.8	1	5241
3.9	4.1	4 2.8	mid.thresh	4	mid.thresh	2.8	1	5316
4.1	4.3	4.2 2.8	mid.thresh	4.2	mid.thresh	2.8	1	5391
4.3	4.5	4.4 2.8	mid.thresh	4.4	mid.thresh	2.8	1	5466
4.5	4.7	4.6 2.8	mid.thresh	4.6	mid.thresh	2.8	1	5541
4.7	4.9	4.8 2.8	mid.thresh	4.8	mid.thresh	2.8	1	5616
4.9	5.1	5 2.8	mid.thresh	5	mid.thresh	2.8	1	5691
-10.1	-9.9	-10 3	mid.thresh	-10	mid.thresh	3	1	740
-9.9	-9.7	-9.8 3	mid.thresh	-9.8	mid.thresh	3	1	3740
-9.7	-9.5	-9.6 3	mid.thresh	-9.6	mid.thresh	3	1	3665
-9.5	-9.3	-9.4 3	mid.thresh	-9.4	mid.thresh	3	1	3590
-9.3	-9.1	-9.2 3	mid.thresh	-9.2	mid.thresh	3	1	3515
-9.1	-8.9	-9 3	mid.thresh	-9	mid.thresh	3	1	3440
-8.9	-8.7	-8.8 3	mid.thresh	-8.8	mid.thresh	3	1	3365
-8.7	-8.5	-8.6 3	mid.thresh	-8.6	mid.thresh	3	1	3290
-8.5	-8.3	-8.4 3	mid.thresh	-8.4	mid.thresh	3	1	3215
-8.3	-8.1	-8.2 3	mid.thresh	-8.2	mid.thresh	3	1	3140
-8.1	-7.9	-8 3	mid.thresh	-8	mid.thresh	3	1	3065
-7.9	-7.7	-7.8 3	mid.thresh	-7.8	mid.thresh	3	1	2990
-7.7	-7.5	-7.6 3	mid.thresh	-7.6	mid.thresh	3	1	2915
-7.5	-7.3	-7.4 3	mid.thresh	-7.4	mid.thresh	3	1	2840
-7.3	-7.1	-7.2 3	mid.thresh	-7.2	mid.thresh	3	1	2765
-7.1	-6.9	-7 3	mid.thresh	-7	mid.thresh	3	1	2690
-6.9	-6.7	-6.8 3	mid.thresh	-6.8	mid.thresh	3	1	2615
-6.7	-6.5	-6.6 3	mid.thresh	-6.6	mid.thresh	3	1	2540
-6.5	-6.3	-6.4 3	mid.thresh	-6.4	mid.thresh	3	1	2465
-6.3	-6.1	-6.2 3	mid.thresh	-6.2	mid.thresh	3	1	2390
-6.1	-5.9	-6 3	mid.thresh	-6	mid.thresh	3	1	2315
-5.9	-5.7	-5.8 3	mid.thresh	-5.8	mid.thresh	3	1	2240
-5.7	-5.5	-5.6 3	mid.thresh	-5.6	mid.thresh	3	1	2165
-5.5	-5.3	-5.4 3	mid.thresh	-5.4	mid.thresh	3	1	2090
-5.3	-5.1	-5.2 3	mid.thresh	-5.2	mid.thresh	3	1	2015
-5.1	-4.9	-5 3	mid.thresh	-5	mid.thresh	3	1	1940
-4.9	-4.7	-4.8 3	mid.thresh	-4.8	mid.thresh	3	1	1865
-4.7	-4.5	-4.6 3	mid.thresh	-4.6	mid.thresh	3	1	1790
-4.5	-4.3	-4.4 3	mid.thresh	-4.4	mid.thresh	3	1	1715
-4.3	-4.1	-4.2 3	mid.thresh	-4.2	mid.thresh	3	1	1640
-4.1	-3.9	-4 3	mid.thresh	-4	mid.thresh	3	1	1565
-3.9	-3.7	-3.8 3	mid.thresh	-3.8	mid.thresh	3	1	1490
-3.7	-3.5	-3.6 3	mid.thresh	-3.6	mid.thresh	3	1	1415
-3.5	-3.3	-3.4 3	mid.thresh	-3.4	mid.thresh	3	1	1340
-3.3	-3.1	-3.2 3	mid.thresh	-3.2	mid.thresh	3	1	1265
-3.1	-2.9	-3 3	mid.thresh	-3	mid.thresh	3	1	1190
-2.9	-2.7	-2.8 3	mid.thresh	-2.8	mid.thresh	3	1	1115
-2.7	-2.5	-2.6 3	mid.thresh	-2.6	mid.thresh	3	1	1040
-2.5	-2.3	-2.4 3	mid.thresh	-2.4	mid.thresh	3	1	965
-2.3	-2.1	-2.2 3	mid.thresh	-2.2	mid.thresh	3	1	890
-2.1	-1.9	-2 3	mid.thresh	-2	mid.thresh	3	1	815
-1.9	-1.7	-1.8 3	mid.thresh	-1.8	mid.thresh	3	1	665
-1.7	-1.5	-1.6 3	mid.thresh	-1.6	mid.thresh	3	1	590
-1.5	-1.3	-1.4 3	mid.thresh	-1.4	mid.thresh	3	1	515
-1.3	-1.1	-1.2 3	mid.thresh	-1.2	mid.thresh	3	1	440
-1.1	-0.9	-1 3	mid.thresh	-1	mid.thresh	3	1	365
-0.9	-0.699999999999999	-0.799999999999999 3	mid.thresh	-0.799999999999999	mid.thresh	3	1	290
-0.699999999999999	-0.499999999999999	-0.6 3	mid.thresh	-0.6	mid.thresh	3	1	215
-0.499999999999999	-0.299999999999999	-0.399999999999999 3	mid.thresh	-0.399999999999999	mid.thresh	3	1	140
-0.299999999999999	-0.0999999999999996	-0.199999999999999 3	mid.thresh	-0.199999999999999	mid.thresh	3	1	65
-0.0999999999999996	0.100000000000001	0 3	mid.thresh	0	mid.thresh	3	1	3815
0.100000000000001	0.300000000000001	0.200000000000001 3	mid.thresh	0.200000000000001	mid.thresh	3	1	3890
0.300000000000001	0.500000000000001	0.4 3	mid.thresh	0.4	mid.thresh	3	1	3965
0.500000000000001	0.700000000000001	0.600000000000001 3	mid.thresh	0.600000000000001	mid.thresh	3	1	4040
0.700000000000001	0.9	0.800000000000001 3	mid.thresh	0.800000000000001	mid.thresh	3	1	4115
0.9	1.1	1 3	mid.thresh	1	mid.thresh	3	1	4191
1.1	1.3	1.2 3	mid.thresh	1.2	mid.thresh	3	1	4266
1.3	1.5	1.4 3	mid.thresh	1.4	mid.thresh	3	1	4341
1.5	1.7	1.6 3	mid.thresh	1.6	mid.thresh	3	1	4416
1.7	1.9	1.8 3	mid.thresh	1.8	mid.thresh	3	1	4491
1.9	2.1	2 3	mid.thresh	2	mid.thresh	3	1	4566
2.1	2.3	2.2 3	mid.thresh	2.2	mid.thresh	3	1	4641
2.3	2.5	2.4 3	mid.thresh	2.4	mid.thresh	3	1	4716
2.5	2.7	2.6 3	mid.thresh	2.6	mid.thresh	3	1	4791
2.7	2.9	2.8 3	mid.thresh	2.8	mid.thresh	3	1	4866
2.9	3.1	1	mid.thresh	3	mid.thresh	3	1	4126
3.1	3.3	3.2 3	mid.thresh	3.2	mid.thresh	3	1	5017
3.3	3.5	3.4 3	mid.thresh	3.4	mid.thresh	3	1	5092
3.5	3.7	3.6 3	mid.thresh	3.6	mid.thresh	3	1	5167
3.7	3.9	3.8 3	mid.thresh	3.8	mid.thresh	3	1	5242
3.9	4.1	4 3	mid.thresh	4	mid.thresh	3	1	5317
4.1	4.3	4.2 3	mid.thresh	4.2	mid.thresh	3	1	5392
4.3	4.5	4.4 3	mid.thresh	4.4	mid.thresh	3	1	5467
4.5	4.7	4.6 3	mid.thresh	4.6	mid.thresh	3	1	5542
4.7	4.9	4.8 3	mid.thresh	4.8	mid.thresh	3	1	5617
4.9	5.1	5 3	mid.thresh	5	mid.thresh	3	1	5692
-10.1	-9.9	-10 3.2	mid.thresh	-10	mid.thresh	3.2	1	741
-9.9	-9.7	-9.8 3.2	mid.thresh	-9.8	mid.thresh	3.2	1	3741
-9.7	-9.5	-9.6 3.2	mid.thresh	-9.6	mid.thresh	3.2	1	3666
-9.5	-9.3	-9.4 3.2	mid.thresh	-9.4	mid.thresh	3.2	1	3591
-9.3	-9.1	-9.2 3.2	mid.thresh	-9.2	mid.thresh	3.2	1	3516
-9.1	-8.9	-9 3.2	mid.thresh	-9	mid.thresh	3.2	1	3441
-8.9	-8.7	-8.8 3.2	mid.thresh	-8.8	mid.thresh	3.2	1	3366
-8.7	-8.5	-8.6 3.2	mid.thresh	-8.6	mid.thresh	3.2	1	3291
-8.5	-8.3	-8.4 3.2	mid.thresh	-8.4	mid.thresh	3.2	1	3216
-8.3	-8.1	-8.2 3.2	mid.thresh	-8.2	mid.thresh	3.2	1	3141
-8.1	-7.9	-8 3.2	mid.thresh	-8	mid.thresh	3.2	1	3066
-7.9	-7.7	-7.8 3.2	mid.thresh	-7.8	mid.thresh	3.2	1	2991
-7.7	-7.5	-7.6 3.2	mid.thresh	-7.6	mid.thresh	3.2	1	2916
-7.5	-7.3	-7.4 3.2	mid.thresh	-7.4	mid.thresh	3.2	1	2841
-7.3	-7.1	-7.2 3.2	mid.thresh	-7.2	mid.thresh	3.2	1	2766
-7.1	-6.9	-7 3.2	mid.thresh	-7	mid.thresh	3.2	1	2691
-6.9	-6.7	-6.8 3.2	mid.thresh	-6.8	mid.thresh	3.2	1	2616
-6.7	-6.5	-6.6 3.2	mid.thresh	-6.6	mid.thresh	3.2	1	2541
-6.5	-6.3	-6.4 3.2	mid.thresh	-6.4	mid.thresh	3.2	1	2466
-6.3	-6.1	-6.2 3.2	mid.thresh	-6.2	mid.thresh	3.2	1	2391
-6.1	-5.9	-6 3.2	mid.thresh	-6	mid.thresh	3.2	1	2316
-5.9	-5.7	-5.8 3.2	mid.thresh	-5.8	mid.thresh	3.2	1	2241
-5.7	-5.5	-5.6 3.2	mid.thresh	-5.6	mid.thresh	3.2	1	2166
-5.5	-5.3	-5.4 3.2	mid.thresh	-5.4	mid.thresh	3.2	1	2091
-5.3	-5.1	-5.2 3.2	mid.thresh	-5.2	mid.thresh	3.2	1	2016
-5.1	-4.9	-5 3.2	mid.thresh	-5	mid.thresh	3.2	1	1941
-4.9	-4.7	-4.8 3.2	mid.thresh	-4.8	mid.thresh	3.2	1	1866
-4.7	-4.5	-4.6 3.2	mid.thresh	-4.6	mid.thresh	3.2	1	1791
-4.5	-4.3	-4.4 3.2	mid.thresh	-4.4	mid.thresh	3.2	1	1716
-4.3	-4.1	-4.2 3.2	mid.thresh	-4.2	mid.thresh	3.2	1	1641
-4.1	-3.9	-4 3.2	mid.thresh	-4	mid.thresh	3.2	1	1566
-3.9	-3.7	-3.8 3.2	mid.thresh	-3.8	mid.thresh	3.2	1	1491
-3.7	-3.5	-3.6 3.2	mid.thresh	-3.6	mid.thresh	3.2	1	1416
-3.5	-3.3	-3.4 3.2	mid.thresh	-3.4	mid.thresh	3.2	1	1341
-3.3	-3.1	-3.2 3.2	mid.thresh	-3.2	mid.thresh	3.2	1	1266
-3.1	-2.9	-3 3.2	mid.thresh	-3	mid.thresh	3.2	1	1191
-2.9	-2.7	-2.8 3.2	mid.thresh	-2.8	mid.thresh	3.2	1	1116
-2.7	-2.5	-2.6 3.2	mid.thresh	-2.6	mid.thresh	3.2	1	1041
-2.5	-2.3	-2.4 3.2	mid.thresh	-2.4	mid.thresh	3.2	1	966
-2.3	-2.1	-2.2 3.2	mid.thresh	-2.2	mid.thresh	3.2	1	891
-2.1	-1.9	-2 3.2	mid.thresh	-2	mid.thresh	3.2	1	816
-1.9	-1.7	-1.8 3.2	mid.thresh	-1.8	mid.thresh	3.2	1	666
-1.7	-1.5	-1.6 3.2	mid.thresh	-1.6	mid.thresh	3.2	1	591
-1.5	-1.3	-1.4 3.2	mid.thresh	-1.4	mid.thresh	3.2	1	516
-1.3	-1.1	-1.2 3.2	mid.thresh	-1.2	mid.thresh	3.2	1	441
-1.1	-0.9	-1 3.2	mid.thresh	-1	mid.thresh	3.2	1	366
-0.9	-0.699999999999999	-0.799999999999999 3.2	mid.thresh	-0.799999999999999	mid.thresh	3.2	1	291
-0.699999999999999	-0.499999999999999	-0.6 3.2	mid.thresh	-0.6	mid.thresh	3.2	1	216
-0.499999999999999	-0.299999999999999	-0.399999999999999 3.2	mid.thresh	-0.399999999999999	mid.thresh	3.2	1	141
-0.299999999999999	-0.0999999999999996	-0.199999999999999 3.2	mid.thresh	-0.199999999999999	mid.thresh	3.2	1	66
-0.0999999999999996	0.100000000000001	0 3.2	mid.thresh	0	mid.thresh	3.2	1	3816
0.100000000000001	0.300000000000001	0.200000000000001 3.2	mid.thresh	0.200000000000001	mid.thresh	3.2	1	3891
0.300000000000001	0.500000000000001	0.4 3.2	mid.thresh	0.4	mid.thresh	3.2	1	3966
0.500000000000001	0.700000000000001	0.600000000000001 3.2	mid.thresh	0.600000000000001	mid.thresh	3.2	1	4041
0.700000000000001	0.9	0.800000000000001 3.2	mid.thresh	0.800000000000001	mid.thresh	3.2	1	4116
0.9	1.1	1 3.2	mid.thresh	1	mid.thresh	3.2	1	4192
1.1	1.3	1.2 3.2	mid.thresh	1.2	mid.thresh	3.2	1	4267
1.3	1.5	1.4 3.2	mid.thresh	1.4	mid.thresh	3.2	1	4342
1.5	1.7	1.6 3.2	mid.thresh	1.6	mid.thresh	3.2	1	4417
1.7	1.9	1.8 3.2	mid.thresh	1.8	mid.thresh	3.2	1	4492
1.9	2.1	2 3.2	mid.thresh	2	mid.thresh	3.2	1	4567
2.1	2.3	2.2 3.2	mid.thresh	2.2	mid.thresh	3.2	1	4642
2.3	2.5	2.4 3.2	mid.thresh	2.4	mid.thresh	3.2	1	4717
2.5	2.7	2.6 3.2	mid.thresh	2.6	mid.thresh	3.2	1	4792
2.7	2.9	2.8 3.2	mid.thresh	2.8	mid.thresh	3.2	1	4867
2.9	3.1	3 3.2	mid.thresh	3	mid.thresh	3.2	1	4942
3.1	3.3	1	mid.thresh	3.2	mid.thresh	3.2	1	4126
3.3	3.5	3.4 3.2	mid.thresh	3.4	mid.thresh	3.2	1	5093
3.5	3.7	3.6 3.2	mid.thresh	3.6	mid.thresh	3.2	1	5168
3.7	3.9	3.8 3.2	mid.thresh	3.8	mid.thresh	3.2	1	5243
3.9	4.1	4 3.2	mid.thresh	4	mid.thresh	3.2	1	5318
4.1	4.3	4.2 3.2	mid.thresh	4.2	mid.thresh	3.2	1	5393
4.3	4.5	4.4 3.2	mid.thresh	4.4	mid.thresh	3.2	1	5468
4.5	4.7	4.6 3.2	mid.thresh	4.6	mid.thresh	3.2	1	5543
4.7	4.9	4.8 3.2	mid.thresh	4.8	mid.thresh	3.2	1	5618
4.9	5.1	5 3.2	mid.thresh	5	mid.thresh	3.2	1	5693
-10.1	-9.9	-10 3.4	mid.thresh	-10	mid.thresh	3.4	1	742
-9.9	-9.7	-9.8 3.4	mid.thresh	-9.8	mid.thresh	3.4	1	3742
-9.7	-9.5	-9.6 3.4	mid.thresh	-9.6	mid.thresh	3.4	1	3667
-9.5	-9.3	-9.4 3.4	mid.thresh	-9.4	mid.thresh	3.4	1	3592
-9.3	-9.1	-9.2 3.4	mid.thresh	-9.2	mid.thresh	3.4	1	3517
-9.1	-8.9	-9 3.4	mid.thresh	-9	mid.thresh	3.4	1	3442
-8.9	-8.7	-8.8 3.4	mid.thresh	-8.8	mid.thresh	3.4	1	3367
-8.7	-8.5	-8.6 3.4	mid.thresh	-8.6	mid.thresh	3.4	1	3292
-8.5	-8.3	-8.4 3.4	mid.thresh	-8.4	mid.thresh	3.4	1	3217
-8.3	-8.1	-8.2 3.4	mid.thresh	-8.2	mid.thresh	3.4	1	3142
-8.1	-7.9	-8 3.4	mid.thresh	-8	mid.thresh	3.4	1	3067
-7.9	-7.7	-7.8 3.4	mid.thresh	-7.8	mid.thresh	3.4	1	2992
-7.7	-7.5	-7.6 3.4	mid.thresh	-7.6	mid.thresh	3.4	1	2917
-7.5	-7.3	-7.4 3.4	mid.thresh	-7.4	mid.thresh	3.4	1	2842
-7.3	-7.1	-7.2 3.4	mid.thresh	-7.2	mid.thresh	3.4	1	2767
-7.1	-6.9	-7 3.4	mid.thresh	-7	mid.thresh	3.4	1	2692
-6.9	-6.7	-6.8 3.4	mid.thresh	-6.8	mid.thresh	3.4	1	2617
-6.7	-6.5	-6.6 3.4	mid.thresh	-6.6	mid.thresh	3.4	1	2542
-6.5	-6.3	-6.4 3.4	mid.thresh	-6.4	mid.thresh	3.4	1	2467
-6.3	-6.1	-6.2 3.4	mid.thresh	-6.2	mid.thresh	3.4	1	2392
-6.1	-5.9	-6 3.4	mid.thresh	-6	mid.thresh	3.4	1	2317
-5.9	-5.7	-5.8 3.4	mid.thresh	-5.8	mid.thresh	3.4	1	2242
-5.7	-5.5	-5.6 3.4	mid.thresh	-5.6	mid.thresh	3.4	1	2167
-5.5	-5.3	-5.4 3.4	mid.thresh	-5.4	mid.thresh	3.4	1	2092
-5.3	-5.1	-5.2 3.4	mid.thresh	-5.2	mid.thresh	3.4	1	2017
-5.1	-4.9	-5 3.4	mid.thresh	-5	mid.thresh	3.4	1	1942
-4.9	-4.7	-4.8 3.4	mid.thresh	-4.8	mid.thresh	3.4	1	1867
-4.7	-4.5	-4.6 3.4	mid.thresh	-4.6	mid.thresh	3.4	1	1792
-4.5	-4.3	-4.4 3.4	mid.thresh	-4.4	mid.thresh	3.4	1	1717
-4.3	-4.1	-4.2 3.4	mid.thresh	-4.2	mid.thresh	3.4	1	1642
-4.1	-3.9	-4 3.4	mid.thresh	-4	mid.thresh	3.4	1	1567
-3.9	-3.7	-3.8 3.4	mid.thresh	-3.8	mid.thresh	3.4	1	1492
-3.7	-3.5	-3.6 3.4	mid.thresh	-3.6	mid.thresh	3.4	1	1417
-3.5	-3.3	-3.4 3.4	mid.thresh	-3.4	mid.thresh	3.4	1	1342
-3.3	-3.1	-3.2 3.4	mid.thresh	-3.2	mid.thresh	3.4	1	1267
-3.1	-2.9	-3 3.4	mid.thresh	-3	mid.thresh	3.4	1	1192
-2.9	-2.7	-2.8 3.4	mid.thresh	-2.8	mid.thresh	3.4	1	1117
-2.7	-2.5	-2.6 3.4	mid.thresh	-2.6	mid.thresh	3.4	1	1042
-2.5	-2.3	-2.4 3.4	mid.thresh	-2.4	mid.thresh	3.4	1	967
-2.3	-2.1	-2.2 3.4	mid.thresh	-2.2	mid.thresh	3.4	1	892
-2.1	-1.9	-2 3.4	mid.thresh	-2	mid.thresh	3.4	1	817
-1.9	-1.7	-1.8 3.4	mid.thresh	-1.8	mid.thresh	3.4	1	667
-1.7	-1.5	-1.6 3.4	mid.thresh	-1.6	mid.thresh	3.4	1	592
-1.5	-1.3	-1.4 3.4	mid.thresh	-1.4	mid.thresh	3.4	1	517
-1.3	-1.1	-1.2 3.4	mid.thresh	-1.2	mid.thresh	3.4	1	442
-1.1	-0.9	-1 3.4	mid.thresh	-1	mid.thresh	3.4	1	367
-0.9	-0.699999999999999	-0.799999999999999 3.4	mid.thresh	-0.799999999999999	mid.thresh	3.4	1	292
-0.699999999999999	-0.499999999999999	-0.6 3.4	mid.thresh	-0.6	mid.thresh	3.4	1	217
-0.499999999999999	-0.299999999999999	-0.399999999999999 3.4	mid.thresh	-0.399999999999999	mid.thresh	3.4	1	142
-0.299999999999999	-0.0999999999999996	-0.199999999999999 3.4	mid.thresh	-0.199999999999999	mid.thresh	3.4	1	67
-0.0999999999999996	0.100000000000001	0 3.4	mid.thresh	0	mid.thresh	3.4	1	3817
0.100000000000001	0.300000000000001	0.200000000000001 3.4	mid.thresh	0.200000000000001	mid.thresh	3.4	1	3892
0.300000000000001	0.500000000000001	0.4 3.4	mid.thresh	0.4	mid.thresh	3.4	1	3967
0.500000000000001	0.700000000000001	0.600000000000001 3.4	mid.thresh	0.600000000000001	mid.thresh	3.4	1	4042
0.700000000000001	0.9	0.800000000000001 3.4	mid.thresh	0.800000000000001	mid.thresh	3.4	1	4117
0.9	1.1	1 3.4	mid.thresh	1	mid.thresh	3.4	1	4193
1.1	1.3	1.2 3.4	mid.thresh	1.2	mid.thresh	3.4	1	4268
1.3	1.5	1.4 3.4	mid.thresh	1.4	mid.thresh	3.4	1	4343
1.5	1.7	1.6 3.4	mid.thresh	1.6	mid.thresh	3.4	1	4418
1.7	1.9	1.8 3.4	mid.thresh	1.8	mid.thresh	3.4	1	4493
1.9	2.1	2 3.4	mid.thresh	2	mid.thresh	3.4	1	4568
2.1	2.3	2.2 3.4	mid.thresh	2.2	mid.thresh	3.4	1	4643
2.3	2.5	2.4 3.4	mid.thresh	2.4	mid.thresh	3.4	1	4718
2.5	2.7	2.6 3.4	mid.thresh	2.6	mid.thresh	3.4	1	4793
2.7	2.9	2.8 3.4	mid.thresh	2.8	mid.thresh	3.4	1	4868
2.9	3.1	3 3.4	mid.thresh	3	mid.thresh	3.4	1	4943
3.1	3.3	3.2 3.4	mid.thresh	3.2	mid.thresh	3.4	1	5018
3.3	3.5	1	mid.thresh	3.4	mid.thresh	3.4	1	4126
3.5	3.7	3.6 3.4	mid.thresh	3.6	mid.thresh	3.4	1	5169
3.7	3.9	3.8 3.4	mid.thresh	3.8	mid.thresh	3.4	1	5244
3.9	4.1	4 3.4	mid.thresh	4	mid.thresh	3.4	1	5319
4.1	4.3	4.2 3.4	mid.thresh	4.2	mid.thresh	3.4	1	5394
4.3	4.5	4.4 3.4	mid.thresh	4.4	mid.thresh	3.4	1	5469
4.5	4.7	4.6 3.4	mid.thresh	4.6	mid.thresh	3.4	1	5544
4.7	4.9	4.8 3.4	mid.thresh	4.8	mid.thresh	3.4	1	5619
4.9	5.1	5 3.4	mid.thresh	5	mid.thresh	3.4	1	5694
-10.1	-9.9	-10 3.6	mid.thresh	-10	mid.thresh	3.6	1	743
-9.9	-9.7	-9.8 3.6	mid.thresh	-9.8	mid.thresh	3.6	1	3743
-9.7	-9.5	-9.6 3.6	mid.thresh	-9.6	mid.thresh	3.6	1	3668
-9.5	-9.3	-9.4 3.6	mid.thresh	-9.4	mid.thresh	3.6	1	3593
-9.3	-9.1	-9.2 3.6	mid.thresh	-9.2	mid.thresh	3.6	1	3518
-9.1	-8.9	-9 3.6	mid.thresh	-9	mid.thresh	3.6	1	3443
-8.9	-8.7	-8.8 3.6	mid.thresh	-8.8	mid.thresh	3.6	1	3368
-8.7	-8.5	-8.6 3.6	mid.thresh	-8.6	mid.thresh	3.6	1	3293
-8.5	-8.3	-8.4 3.6	mid.thresh	-8.4	mid.thresh	3.6	1	3218
-8.3	-8.1	-8.2 3.6	mid.thresh	-8.2	mid.thresh	3.6	1	3143
-8.1	-7.9	-8 3.6	mid.thresh	-8	mid.thresh	3.6	1	3068
-7.9	-7.7	-7.8 3.6	mid.thresh	-7.8	mid.thresh	3.6	1	2993
-7.7	-7.5	-7.6 3.6	mid.thresh	-7.6	mid.thresh	3.6	1	2918
-7.5	-7.3	-7.4 3.6	mid.thresh	-7.4	mid.thresh	3.6	1	2843
-7.3	-7.1	-7.2 3.6	mid.thresh	-7.2	mid.thresh	3.6	1	2768
-7.1	-6.9	-7 3.6	mid.thresh	-7	mid.thresh	3.6	1	2693
-6.9	-6.7	-6.8 3.6	mid.thresh	-6.8	mid.thresh	3.6	1	2618
-6.7	-6.5	-6.6 3.6	mid.thresh	-6.6	mid.thresh	3.6	1	2543
-6.5	-6.3	-6.4 3.6	mid.thresh	-6.4	mid.thresh	3.6	1	2468
-6.3	-6.1	-6.2 3.6	mid.thresh	-6.2	mid.thresh	3.6	1	2393
-6.1	-5.9	-6 3.6	mid.thresh	-6	mid.thresh	3.6	1	2318
-5.9	-5.7	-5.8 3.6	mid.thresh	-5.8	mid.thresh	3.6	1	2243
-5.7	-5.5	-5.6 3.6	mid.thresh	-5.6	mid.thresh	3.6	1	2168
-5.5	-5.3	-5.4 3.6	mid.thresh	-5.4	mid.thresh	3.6	1	2093
-5.3	-5.1	-5.2 3.6	mid.thresh	-5.2	mid.thresh	3.6	1	2018
-5.1	-4.9	-5 3.6	mid.thresh	-5	mid.thresh	3.6	1	1943
-4.9	-4.7	-4.8 3.6	mid.thresh	-4.8	mid.thresh	3.6	1	1868
-4.7	-4.5	-4.6 3.6	mid.thresh	-4.6	mid.thresh	3.6	1	1793
-4.5	-4.3	-4.4 3.6	mid.thresh	-4.4	mid.thresh	3.6	1	1718
-4.3	-4.1	-4.2 3.6	mid.thresh	-4.2	mid.thresh	3.6	1	1643
-4.1	-3.9	-4 3.6	mid.thresh	-4	mid.thresh	3.6	1	1568
-3.9	-3.7	-3.8 3.6	mid.thresh	-3.8	mid.thresh	3.6	1	1493
-3.7	-3.5	-3.6 3.6	mid.thresh	-3.6	mid.thresh	3.6	1	1418
-3.5	-3.3	-3.4 3.6	mid.thresh	-3.4	mid.thresh	3.6	1	1343
-3.3	-3.1	-3.2 3.6	mid.thresh	-3.2	mid.thresh	3.6	1	1268
-3.1	-2.9	-3 3.6	mid.thresh	-3	mid.thresh	3.6	1	1193
-2.9	-2.7	-2.8 3.6	mid.thresh	-2.8	mid.thresh	3.6	1	1118
-2.7	-2.5	-2.6 3.6	mid.thresh	-2.6	mid.thresh	3.6	1	1043
-2.5	-2.3	-2.4 3.6	mid.thresh	-2.4	mid.thresh	3.6	1	968
-2.3	-2.1	-2.2 3.6	mid.thresh	-2.2	mid.thresh	3.6	1	893
-2.1	-1.9	-2 3.6	mid.thresh	-2	mid.thresh	3.6	1	818
-1.9	-1.7	-1.8 3.6	mid.thresh	-1.8	mid.thresh	3.6	1	668
-1.7	-1.5	-1.6 3.6	mid.thresh	-1.6	mid.thresh	3.6	1	593
-1.5	-1.3	-1.4 3.6	mid.thresh	-1.4	mid.thresh	3.6	1	518
-1.3	-1.1	-1.2 3.6	mid.thresh	-1.2	mid.thresh	3.6	1	443
-1.1	-0.9	-1 3.6	mid.thresh	-1	mid.thresh	3.6	1	368
-0.9	-0.699999999999999	-0.799999999999999 3.6	mid.thresh	-0.799999999999999	mid.thresh	3.6	1	293
-0.699999999999999	-0.499999999999999	-0.6 3.6	mid.thresh	-0.6	mid.thresh	3.6	1	218
-0.499999999999999	-0.299999999999999	-0.399999999999999 3.6	mid.thresh	-0.399999999999999	mid.thresh	3.6	1	143
-0.299999999999999	-0.0999999999999996	-0.199999999999999 3.6	mid.thresh	-0.199999999999999	mid.thresh	3.6	1	68
-0.0999999999999996	0.100000000000001	0 3.6	mid.thresh	0	mid.thresh	3.6	1	3818
0.100000000000001	0.300000000000001	0.200000000000001 3.6	mid.thresh	0.200000000000001	mid.thresh	3.6	1	3893
0.300000000000001	0.500000000000001	0.4 3.6	mid.thresh	0.4	mid.thresh	3.6	1	3968
0.500000000000001	0.700000000000001	0.600000000000001 3.6	mid.thresh	0.600000000000001	mid.thresh	3.6	1	4043
0.700000000000001	0.9	0.800000000000001 3.6	mid.thresh	0.800000000000001	mid.thresh	3.6	1	4118
0.9	1.1	1 3.6	mid.thresh	1	mid.thresh	3.6	1	4194
1.1	1.3	1.2 3.6	mid.thresh	1.2	mid.thresh	3.6	1	4269
1.3	1.5	1.4 3.6	mid.thresh	1.4	mid.thresh	3.6	1	4344
1.5	1.7	1.6 3.6	mid.thresh	1.6	mid.thresh	3.6	1	4419
1.7	1.9	1.8 3.6	mid.thresh	1.8	mid.thresh	3.6	1	4494
1.9	2.1	2 3.6	mid.thresh	2	mid.thresh	3.6	1	4569
2.1	2.3	2.2 3.6	mid.thresh	2.2	mid.thresh	3.6	1	4644
2.3	2.5	2.4 3.6	mid.thresh	2.4	mid.thresh	3.6	1	4719
2.5	2.7	2.6 3.6	mid.thresh	2.6	mid.thresh	3.6	1	4794
2.7	2.9	2.8 3.6	mid.thresh	2.8	mid.thresh	3.6	1	4869
2.9	3.1	3 3.6	mid.thresh	3	mid.thresh	3.6	1	4944
3.1	3.3	3.2 3.6	mid.thresh	3.2	mid.thresh	3.6	1	5019
3.3	3.5	3.4 3.6	mid.thresh	3.4	mid.thresh	3.6	1	5094
3.5	3.7	1	mid.thresh	3.6	mid.thresh	3.6	1	4126
